age,education,education-num,marital-status,occupation,relationship,race,sex
"[33, 36)",HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male
"[36, 39)",Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male
"[60, 63)",HS-grad,9,Divorced,Exec-managerial,Not-in-family,Black,Male
"[33, 36)",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
"[36, 39)",HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female
"[45, 48)",HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male
"[36, 39)",Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male
"[21, 24)",Assoc-voc,11,Never-married,Priv-house-serv,Not-in-family,White,Female
"[57, 60)",11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male
"[30, 33)",Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male
"[72, 75)",10th,6,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Male
"[60, 63)",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
"[27, 30)",11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
"[42, 45)",HS-grad,9,Married-civ-spouse,?,Husband,Black,Male
"[39, 42)",Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male
"[33, 36)",Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male
"[48, 51)",Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male
"[15, 18)",Some-college,10,Never-married,Sales,Own-child,White,Female
"[30, 33)",Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male
"[57, 60)",7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male
"[15, 18)",11th,7,Never-married,Other-service,Own-child,White,Male
"[45, 48)",HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male
"[48, 51)",Some-college,10,Divorced,?,Not-in-family,Black,Male
"[24, 27)",Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male
"[30, 33)",Some-college,10,Married-civ-spouse,Protective-serv,Wife,White,Female
"[54, 57)",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
"[33, 36)",Some-college,10,Never-married,Tech-support,Unmarried,Black,Female
"[51, 54)",HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male
"[18, 21)",HS-grad,9,Never-married,?,Own-child,White,Female
"[30, 33)",Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female
"[51, 54)",Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male
"[36, 39)",HS-grad,9,Married-spouse-absent,Sales,Unmarried,Black,Female
"[36, 39)",HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Female
"[57, 60)",HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male
"[54, 57)",Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Male
"[51, 54)",HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male
"[30, 33)",HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male
"[18, 21)",11th,7,Never-married,?,Own-child,Black,Male
"[27, 30)",HS-grad,9,Married-civ-spouse,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female
"[45, 48)",Bachelors,13,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female
"[30, 33)",Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Male
"[30, 33)",Bachelors,13,Divorced,Craft-repair,Unmarried,Asian-Pac-Islander,Male
"[30, 33)",Assoc-voc,11,Never-married,Machine-op-inspct,Unmarried,Black,Female
"[30, 33)",HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male
"[30, 33)",HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
"[45, 48)",HS-grad,9,Married-spouse-absent,Other-service,Not-in-family,White,Male
"[27, 30)",HS-grad,9,Married-spouse-absent,Other-service,Not-in-family,White,Female
"[39, 42)",HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male
"[36, 39)",HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male
"[33, 36)",HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female
"[21, 24)",Bachelors,13,Never-married,Adm-clerical,Own-child,Black,Male
"[51, 54)",Masters,14,Married-civ-spouse,Sales,Husband,White,Male
"[42, 45)",HS-grad,9,Married-spouse-absent,Craft-repair,Not-in-family,Asian-Pac-Islander,Male
"[33, 36)",Bachelors,13,Married-civ-spouse,?,Wife,White,Female
"[45, 48)",HS-grad,9,Divorced,Sales,Not-in-family,White,Female
"[21, 24)",7th-8th,4,Married-civ-spouse,?,Own-child,White,Male
"[39, 42)",Masters,14,Divorced,Tech-support,Unmarried,Black,Female
"[51, 54)",Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
"[36, 39)",HS-grad,9,Divorced,Sales,Unmarried,White,Male
"[24, 27)",HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male
"[15, 18)",11th,7,Never-married,Handlers-cleaners,Own-child,White,Male
"[42, 45)",10th,6,Separated,Other-service,Not-in-family,Black,Female
"[24, 27)",Bachelors,13,Never-married,Adm-clerical,Own-child,Black,Female
"[45, 48)",Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female
"[24, 27)",Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male
"[18, 21)",Some-college,10,Married-civ-spouse,?,Wife,Black,Female
"[30, 33)",Some-college,10,Divorced,Protective-serv,Unmarried,White,Female
"[45, 48)",Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male
"[36, 39)",Masters,14,Divorced,Exec-managerial,Unmarried,Black,Female
"[57, 60)",Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male
"[54, 57)",7th-8th,4,Never-married,Other-service,Other-relative,White,Female
"[39, 42)",HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male
"[30, 33)",HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male
"[72, 75)",Doctorate,16,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male
"[48, 51)",HS-grad,9,Widowed,Farming-fishing,Not-in-family,White,Male
"[54, 57)",11th,7,Widowed,Other-service,Unmarried,White,Female
"[27, 30)",Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female
"[24, 27)",Assoc-acdm,12,Never-married,Machine-op-inspct,Own-child,Black,Male
"[54, 57)",12th,8,Married-civ-spouse,Adm-clerical,Husband,Black,Male
"[27, 30)",HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male
"[27, 30)",HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male
"[57, 60)",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
"[27, 30)",Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male
"[27, 30)",HS-grad,9,Never-married,?,Unmarried,Black,Female
"[18, 21)",Some-college,10,Never-married,Other-service,Own-child,White,Female
"[39, 42)",Some-college,10,Never-married,Sales,Unmarried,Black,Female
"[27, 30)",Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female
"[45, 48)",Bachelors,13,Married-civ-spouse,?,Husband,White,Male
"[18, 21)",Some-college,10,Never-married,Tech-support,Not-in-family,White,Female
"[57, 60)",Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female
"[18, 21)",Some-college,10,Never-married,Exec-managerial,Own-child,Black,Male
"[72, 75)",HS-grad,9,Widowed,?,Not-in-family,White,Female
"[21, 24)",Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female
"[30, 33)",HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
"[27, 30)",HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male
"[39, 42)",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
"[21, 24)",Some-college,10,Never-married,Sales,Not-in-family,White,Female
"[45, 48)",HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
"[30, 33)",12th,8,Never-married,Craft-repair,Own-child,Black,Male
"[33, 36)",Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male
"[45, 48)",Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male
"[78, 81)",HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male
"[42, 45)",HS-grad,9,Widowed,Machine-op-inspct,Unmarried,Other,Male
"[33, 36)",HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male
"[57, 60)",Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female
"[45, 48)",Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male
"[36, 39)",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
"[21, 24)",Some-college,10,Never-married,Machine-op-inspct,Own-child,Black,Male
"[24, 27)",Assoc-acdm,12,Never-married,Adm-clerical,Unmarried,White,Female
"[36, 39)",1st-4th,2,Never-married,Other-service,Not-in-family,White,Male
"[48, 51)",Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male
"[24, 27)",HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male
"[30, 33)",Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male
"[33, 36)",Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male
"[39, 42)",Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male
"[30, 33)",HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female
"[75, 78)",7th-8th,4,Married-civ-spouse,?,Husband,White,Male
"[30, 33)",Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male
"[60, 63)",Some-college,10,Divorced,Other-service,Not-in-family,White,Male
"[21, 24)",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
"[27, 30)",Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male
"[36, 39)",HS-grad,9,Separated,Craft-repair,Other-relative,Black,Male
"[33, 36)",11th,7,Divorced,Machine-op-inspct,Unmarried,White,Female
"[51, 54)",Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male
"[36, 39)",HS-grad,9,Divorced,?,Not-in-family,White,Female
"[15, 18)",11th,7,Never-married,Transport-moving,Own-child,White,Male
"[36, 39)",10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male
"[45, 48)",Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male
"[24, 27)",11th,7,Never-married,?,Own-child,White,Male
"[45, 48)",Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male
"[54, 57)",Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male
"[30, 33)",Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Other,Female
"[24, 27)",Some-college,10,Divorced,Adm-clerical,Own-child,White,Female
"[48, 51)",HS-grad,9,Widowed,Tech-support,Unmarried,Black,Female
"[15, 18)",12th,8,Never-married,Handlers-cleaners,Own-child,Black,Male
"[24, 27)",9th,5,Never-married,Craft-repair,Not-in-family,White,Male
"[21, 24)",Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female
"[48, 51)",HS-grad,9,Married-civ-spouse,?,Husband,White,Male
"[45, 48)",HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male
"[36, 39)",HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male
"[36, 39)",Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female
"[24, 27)",5th-6th,3,Never-married,Craft-repair,Own-child,White,Male
"[18, 21)",11th,7,Never-married,Sales,Own-child,White,Female
"[51, 54)",12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male
"[24, 27)",Assoc-voc,11,Married-civ-spouse,Other-service,Wife,White,Female
"[15, 18)",12th,8,Never-married,?,Own-child,Other,Female
"[18, 21)",HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female
"[39, 42)",Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male
"[54, 57)",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
"[18, 21)",10th,6,Separated,?,Unmarried,White,Female
"[21, 24)",Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male
"[39, 42)",Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male
"[21, 24)",Some-college,10,Never-married,Sales,Own-child,White,Female
"[30, 33)",HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female
"[27, 30)",Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female
"[48, 51)",Some-college,10,Married-spouse-absent,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female
"[36, 39)",11th,7,Married-spouse-absent,Sales,Not-in-family,White,Male
"[45, 48)",Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male
"[18, 21)",Some-college,10,Never-married,Adm-clerical,Own-child,White,Female
"[39, 42)",Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male
"[27, 30)",HS-grad,9,Never-married,Transport-moving,Unmarried,White,Female
"[63, 66)",11th,7,Married-civ-spouse,Other-service,Husband,White,Male
"[42, 45)",Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male
"[30, 33)",Bachelors,13,Divorced,Sales,Not-in-family,White,Male
"[39, 42)",Some-college,10,Married-civ-spouse,Sales,Husband,White,Male
"[27, 30)",7th-8th,4,Married-civ-spouse,Prof-specialty,Husband,White,Male
"[42, 45)",Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male
"[36, 39)",Assoc-acdm,12,Divorced,Other-service,Unmarried,White,Female
"[57, 60)",HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female
"[30, 33)",Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male
"[33, 36)",HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male
"[18, 21)",HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male
"[30, 33)",Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male
"[51, 54)",Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male
"[30, 33)",Assoc-acdm,12,Divorced,Tech-support,Not-in-family,White,Female
"[36, 39)",HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
"[33, 36)",HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male
"[36, 39)",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
"[42, 45)",Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male
"[27, 30)",Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male
"[15, 18)",11th,7,Never-married,Sales,Own-child,White,Female
"[21, 24)",Bachelors,13,Never-married,Sales,Own-child,White,Female
"[33, 36)",HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male
"[18, 21)",Some-college,10,Never-married,Sales,Own-child,White,Male
"[27, 30)",HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male
"[24, 27)",Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female
"[27, 30)",HS-grad,9,Never-married,?,Own-child,White,Male
"[24, 27)",Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,Male
"[36, 39)",HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male
"[42, 45)",Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male
"[33, 36)",Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male
"[42, 45)",HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Female
"[39, 42)",HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male
"[33, 36)",HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male
"[21, 24)",Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male
"[48, 51)",HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female
"[21, 24)",Assoc-acdm,12,Never-married,Exec-managerial,Own-child,White,Male
"[36, 39)",HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female
"[21, 24)",HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male
"[51, 54)",Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male
"[30, 33)",Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male
"[21, 24)",HS-grad,9,Never-married,Craft-repair,Own-child,White,Male
"[42, 45)",Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male
"[30, 33)",11th,7,Divorced,Farming-fishing,Not-in-family,White,Male
"[36, 39)",Some-college,10,Widowed,Transport-moving,Not-in-family,Black,Female
"[27, 30)",Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female
"[36, 39)",Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male
"[24, 27)",Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male
"[27, 30)",Some-college,10,Never-married,Other-service,Not-in-family,White,Male
"[27, 30)",HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female
"[45, 48)",HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male
"[21, 24)",Assoc-voc,11,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female
"[30, 33)",HS-grad,9,Never-married,Other-service,Not-in-family,White,Female
"[33, 36)",Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male
"[60, 63)",Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male
"[24, 27)",Bachelors,13,Never-married,Sales,Own-child,White,Female
"[54, 57)",HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female
"[18, 21)",Some-college,10,Never-married,Sales,Other-relative,White,Female
"[57, 60)",9th,5,Married-civ-spouse,Farming-fishing,Husband,White,Male
"[39, 42)",Assoc-acdm,12,Divorced,Craft-repair,Own-child,White,Male
"[42, 45)",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
"[27, 30)",HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
"[45, 48)",Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male
"[48, 51)",HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
"[39, 42)",HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male
"[21, 24)",HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male
"[36, 39)",7th-8th,4,Divorced,?,Not-in-family,White,Female
"[27, 30)",Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male
"[33, 36)",HS-grad,9,Divorced,Tech-support,Unmarried,White,Female
"[24, 27)",Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female
"[60, 63)",Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male
"[69, 72)",HS-grad,9,Married-civ-spouse,?,Husband,White,Male
"[33, 36)",HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Female
"[33, 36)",HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Female
"[36, 39)",HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male
"[24, 27)",Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male
"[48, 51)",1st-4th,2,Widowed,Other-service,Unmarried,White,Female
"[54, 57)",Assoc-acdm,12,Divorced,Sales,Not-in-family,White,Female
"[42, 45)",Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male
"[30, 33)",Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,Black,Female
"[24, 27)",Some-college,10,Never-married,Tech-support,Not-in-family,Black,Male
"[51, 54)",Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male
"[45, 48)",Some-college,10,Divorced,Machine-op-inspct,Own-child,White,Female
"[33, 36)",Some-college,10,Married-civ-spouse,Sales,Wife,White,Female
"[51, 54)",Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male
"[45, 48)",Some-college,10,Divorced,Other-service,Unmarried,White,Female
"[45, 48)",Bachelors,13,Divorced,Prof-specialty,Not-in-family,Black,Female
"[33, 36)",Some-college,10,Married-civ-spouse,Sales,Husband,White,Male
"[66, 69)",7th-8th,4,Married-civ-spouse,?,Husband,White,Male
"[33, 36)",Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female
"[33, 36)",HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male
"[30, 33)",HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male
"[30, 33)",HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female
"[36, 39)",Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male
"[54, 57)",Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female
"[21, 24)",Assoc-acdm,12,Never-married,Sales,Own-child,White,Male
"[36, 39)",HS-grad,9,Divorced,Farming-fishing,Unmarried,White,Male
"[66, 69)",Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male
"[36, 39)",Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male
"[36, 39)",Assoc-voc,11,Divorced,Craft-repair,Unmarried,White,Male
"[33, 36)",HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male
"[18, 21)",HS-grad,9,Never-married,Sales,Own-child,White,Female
"[18, 21)",Some-college,10,Never-married,Other-service,Not-in-family,White,Female
"[60, 63)",HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male
"[33, 36)",HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male
